Date Time Temperature_Comedor_Sensor Temperature_Habitacion_Sensor Weather_Temperature CO2_Comedor_Sensor CO2_Habitacion_Sensor Humedad_Comedor_Sensor Humedad_Habitacion_Sensor Lighting_Comedor_Sensor Lighting_Habitacion_Sensor Precipitacion Meteo_Exterior_Crepusculo Meteo_Exterior_Viento Meteo_Exterior_Sol_Oest Meteo_Exterior_Sol_Est Meteo_Exterior_Sol_Sud Meteo_Exterior_Piranometro Exterior_Entalpic_1 Exterior_Entalpic_2 Exterior_Entalpic_turbo Temperature_Exterior_Sensor Humedad_Exterior_Sensor Day_Of_Week
23/03/2012 03:30 15.0247 14.5613 7 210.571 212.288 49.3067 52.672 11.426 14.6627 0 0.65 0.0773333 0 0 0 -3.12 0 0 0 11.106 62.4773 5
23/03/2012 03:45 14.9093 14.4613 7 210.165 211.051 49.0507 52.6507 11.524 12.874 0 0.65 0.273333 0 0 0 -3.12 0 0 0 11.016 62.7467 5
23/03/2012 04:00 14.8033 14.3693 6.53333 210.741 210.624 48.5387 52.4773 11.7033 13.5093 0 0.65 0.474 0 0 0 -3.12 0 0 0 10.9633 63.3573 5
23/03/2012 04:15 14.7087 14.2567 6 209.632 210.251 48.6507 52.432 11.6867 13.3467 0 0.65 0.632 0 0 0 -3.18533 0 0 0 10.886 63.272 5
23/03/2012 04:30 14.6333 14.1593 6 209.504 210.08 49.0533 52.5013 11.6053 13.2973 0 0.65 0.118667 0 0 0 -3.10733 0 0 0 10.8067 62.8827 5
23/03/2012 04:45 14.5307 14.0793 6 209.632 210.048 48.8347 52.512 11.622 13.2813 0 0.65 0.29 0 0 0 -2.964 0 0 0 10.6967 63.5653 5
23/03/2012 05:00 14.4327 13.9633 6 208.96 210.677 48.864 52.5173 11.6053 13.7693 0 0.65 0.246667 0 0 0 -3.17267 0 0 0 10.6067 63.6187 5
23/03/2012 05:15 14.334 13.8867 6 208.683 209.856 48.5147 52.456 11.5887 13.2487 0 0.65 0.585333 0 0 0 -3.042 0 0 0 10.5633 63.832 5
23/03/2012 05:30 14.2293 13.778 6 209.216 210.432 48.9707 52.528 11.622 13.688 0 1.75 0.246 0 0 0 -3.12 0 0 0 10.4827 63.896 5
23/03/2012 05:45 14.154 13.6727 6 208.661 210.389 49.1013 52.616 11.6053 13.086 0 38.8153 0.194 0 0 0 -3.12 0 0 0 10.4133 63.6347 5
23/03/2012 06:00 14.0913 13.5933 6 208.533 210.176 49.0667 52.6373 11.622 13.46 0 415.125 0.072 0 0 0 -2.67733 0 0 0 10.348 63.9547 5
23/03/2012 06:15 14.0033 13.5067 6 208.597 209.76 49.2187 52.6693 11.524 18.54 0 611.456 0.0726667 0 1182.72 236.544 3.90333 0 0 0 10.2773 63.9333 5
23/03/2012 06:30 13.916 13.444 6.13333 209.045 209.152 48.5013 52.4693 19.946 23.584 0 612.309 0.659333 4085.76 21963.8 4967.42 31.5687 0 0 0 10.238 64.6213 5
23/03/2012 06:45 13.8427 13.38 7 208.555 210.592 49.456 52.6853 21.3907 23.8627 0 613.888 0.284667 7598.08 44078.4 11746 73.056 0 0 0 10.216 64.3973 5
23/03/2012 07:00 13.81 13.3187 6.46667 208.853 210.464 49.4853 52.6347 21.0507 23.1613 0 615.637 0.0386667 10027.3 55645.5 19127 122.208 0 0 0 10.254 64.1813 5
23/03/2012 07:15 13.7767 13.304 6 209.429 210.709 49.744 52.6213 20.9047 23.2253 0 616.853 0 11545.3 63701 27516.9 183.92 0 0 0 10.354 63.848 5
23/03/2012 07:30 13.77 13.31 6 209.547 210.816 49.8693 52.552 21.1653 26.9813 0 617.707 0.0833333 11315.5 62200.5 31568.6 209.947 0 0 0 10.5533 63 5
23/03/2012 07:45 13.7867 13.3093 7.46667 209.707 210.805 49.9333 52.3893 21.1647 33.3573 0 618.091 0.036 12455.6 66767.5 39150.9 259.776 0 0 0 10.786 61.9093 5
23/03/2012 08:00 13.8347 13.3473 8 209.877 210.485 49.9493 52.2667 21.3107 44.5333 0 619.285 0 13452.6 68769.1 45629.4 299.477 0 0 0 11.0813 61.1627 5
23/03/2012 08:15 13.8993 13.4087 8.73333 209.973 210.485 49.8 51.9787 27.952 53.2667 0 620.352 0 15307.4 74014.7 55844.9 365.461 0 0 0 11.4247 60.7573 5
23/03/2012 08:30 13.996 13.5307 9.06667 210.08 211.477 49.7733 51.408 35.956 80.9253 0 621.504 0 17444.9 78361.9 65912.8 444.267 0 0 0 11.8167 60.5893 5
23/03/2012 08:45 14.118 13.6907 9.86667 211.68 211.445 49.6667 50.92 27.77 67.2667 0 621.205 0.0646667 12026.5 50390.4 46237 339.275 0 0 0 12.2353 60.5333 5
23/03/2012 09:00 14.218 13.7927 12.2 211.701 211.595 49.6747 50.7467 31.6453 79.1067 0 620.267 0.036 12362.4 56597.2 52345.5 377.483 0 0 0 12.5967 60.6027 5
23/03/2012 09:15 14.3913 13.9793 13 211.829 212.245 49.2453 50.48 51.736 113.349 0 622.101 0.0413333 16419.5 83877.9 82780.2 571.392 0 0 0 12.9733 60.688 5
23/03/2012 09:30 14.62 14.2473 13 211.968 212.405 48.7387 50.1333 51.56 134.928 0 622.869 0.395333 14613.2 79866.5 86944.4 598.677 0 0 0 13.422 60.9813 5
23/03/2012 09:45 14.8507 14.5053 13 212.608 212.128 48.184 49.8987 51.8987 142.843 0 623.04 0.461333 13387.8 75085.1 91772.2 635.883 0 0 0 13.9173 60.7813 5
23/03/2012 10:00 15.126 14.7853 14.0667 212.245 211.723 47.8213 49.816 59.8187 142.784 0 623.168 0.948667 12520.1 67089.7 94426.5 664.661 0 0 0 14.436 60.792 5
23/03/2012 10:15 15.4033 15.078 15 212.395 211.787 47.88 49.9147 78.6853 140.672 0 623.168 0.822667 11429.9 57363.1 94639.4 693.077 0 0 0 14.96 60.5093 5
23/03/2012 10:30 15.7153 15.416 15 214.347 214.208 47.8827 49.9707 81.664 140.805 0 623.552 1.13067 11014.5 47185.9 95311.2 724.949 0 0 0 15.4513 59.712 5
23/03/2012 10:45 16 15.7553 15.9333 217.237 217.675 47.96 50.0213 81.9227 140.432 0 622.827 1.61533 10577.2 35467.3 95005.4 746.624 0 0 0 15.8667 58.9787 5
23/03/2012 11:00 16.2833 16.056 16 217.611 219.072 47.68 50.056 81.824 140.619 0 622.272 1.43133 10006.5 25710.6 94786.9 755.584 0 0 0 16.2513 58.512 5
23/03/2012 11:15 16.5633 16.352 16 218.933 218.336 47.6693 50.1467 81.8213 142.256 0 622.4 2.05133 9870.34 19701.8 95354.9 791.637 0 0 0 16.6393 58.24 5
23/03/2012 11:30 16.8567 16.6627 16 219.723 218.059 47.6853 50.152 81.4027 142.784 0 622.528 1.76333 9999.36 16319.1 95376.7 809.685 0 0 0 17.006 57.7467 5
23/03/2012 11:45 17.114 16.9353 16 220.469 217.045 47.76 50.2293 84.2493 134.715 0 621.973 2.354 10442.1 13968 88511.8 792.256 0 0 0 17.328 57.2613 5
23/03/2012 12:00 17.388 17.2307 16 221.28 216.331 47.8827 50.2773 89.1147 134.928 0 621.205 1.97133 11316.9 12154.2 90843.8 781.845 0 0 0 17.6527 56.9227 5
23/03/2012 12:15 17.6527 17.4973 16 221.333 216.832 47.8933 50.2667 85.168 142.864 0 621.803 2.17467 15172.9 10756.8 95202 825.6 0 0 0 18.0187 56.624 5
23/03/2012 12:30 17.9053 17.746 16 221.472 216.768 47.9653 50.392 81.264 142.699 0 621.547 2.56867 21505.4 10857.1 94519.3 821.717 0 0 0 18.398 56.5307 5
23/03/2012 12:45 18.1547 17.994 16.7333 220.907 216.544 48.0907 50.4187 81.4827 116.907 0 620.565 2.64333 30068.7 10979 85579.1 783.317 0 0 0 18.768 56.5893 5
23/03/2012 13:00 18.3787 18.1853 17.7333 221.472 214.656 48.2693 50.7227 65.432 107.248 0 620.053 2.81 33423.4 11890 72370.9 683.136 0 0 0 19.0667 57.088 5
23/03/2012 13:15 18.576 18.3693 17.6667 221.397 214.507 48.5173 50.968 70.7307 107.067 0 619.84 2.17667 44008.8 11759.6 76622.5 709.739 0 0 0 19.186 57.2533 5
23/03/2012 13:30 18.7733 18.554 17 220.683 214.539 48.6827 51.1707 75.4027 111.333 0 619.925 2.86467 62113.1 12461.4 81750.7 767.125 0 0 0 19.378 57.4533 5
23/03/2012 13:45 18.9967 18.7393 17 220.576 213.589 48.816 51.3973 77.0987 110.368 0 619.84 2.70067 72837.8 12799.3 77862.2 757.547 0 0 0 19.642 57.208 5
23/03/2012 14:00 19.178 18.8747 17 220.501 213.376 49.0773 51.5947 51.9387 78.96 0 619.413 2.53467 63856.6 12118.4 60166.1 600.469 0 0 0 19.938 56.7973 5
23/03/2012 14:15 19.3607 18.9827 17 219.648 213.493 49.4453 51.8373 59.0693 87.1253 0 619.2 2.76267 81657.9 14333.3 67979.9 697.301 0 0 0 20.0167 56.6693 5
23/03/2012 14:30 19.544 19.1233 16.6667 219.413 212.373 49.752 51.9973 50.5387 83.376 0 619.2 2.27467 77286.1 14512.1 56901.6 632.64 0 0 0 20.154 57.08 5
23/03/2012 14:45 19.7073 19.2533 16 218.944 212.107 50.0293 52.1307 50.376 79.272 0 619.2 2.584 83296.3 15014.6 54659.8 630.016 0 0 0 20.3333 56.936 5
23/03/2012 15:00 19.87 19.3327 16 219.445 211.221 50.3067 52.3333 43.8 52.0427 0 619.115 2.64067 81748 13473.1 46598.8 579.605 0 0 0 20.3873 56.848 5
23/03/2012 15:15 19.9947 19.376 16 217.664 210.528 50.8213 52.6267 36.1213 42.34 0 618.432 2.35333 72592 11287.2 36902.2 478.784 0 0 0 20.3113 57.0827 5
23/03/2012 15:30 20.0873 19.42 16 216.299 209.44 51.08 52.888 30.2933 33.6347 0 618.219 2.72733 68579.3 9489.41 29711 417.461 0 0 0 20.186 57.4373 5
23/03/2012 15:45 20.1553 19.44 16 214.581 208.8 51.3653 53.1253 22.3213 28.7867 0 617.536 2.346 61745.8 8558.59 23050.9 362.048 0 0 0 19.9567 58.104 5
23/03/2012 16:00 20.2033 19.492 16 213.12 209.504 51.512 53.3227 22.824 27.3693 0 617.408 1.86933 58096.3 8716.29 19067.6 325.781 0 0 0 19.7467 58.8267 5
23/03/2012 16:15 20.2367 19.5 16 211.701 209.056 51.7867 53.5573 21.0033 23.2227 0 616.768 1.986 32154.3 7354.37 11904.3 206.539 0 0 0 19.4633 59.6 5
23/03/2012 16:30 20.24 19.504 15.8667 210.293 209.6 52.1493 53.8 20.9027 29.5507 0 616.683 1.91133 47031.6 10370.7 14777 281.12 0 0 0 19.2573 60.568 5
23/03/2012 16:45 20.2367 19.4733 15.0667 210.475 209.12 52.5387 54.0187 20.742 23.44 0 616.64 1.93067 35448.1 8551.42 10485.1 193.579 0 0 0 19.042 61.3573 5
23/03/2012 17:00 20.21 19.48 15 210.677 209.568 52.9013 54.296 20.742 23.44 0 615.872 1.77867 11009.7 4974.59 5992.45 91.9733 0 0 0 18.8587 61.6987 5
23/03/2012 17:15 20.1587 19.4367 15 209.803 208.96 53.168 54.5707 20.6593 22.668 0 614.912 1.52933 4852.74 3390.46 3777.54 52.8693 0 0 0 18.62 62.8427 5
23/03/2012 17:30 20.1027 19.3933 15 209.696 209.536 53.7013 54.84 21.0027 23.8627 0 614.4 1.46733 5289.98 2609.15 3118.08 44.312 0 0 0 18.3827 64.3387 5
23/03/2012 17:45 20.0467 19.314 15 208.885 209.664 54.3147 55.2853 19.6207 23.144 0 614.4 1.49333 2480.13 1777.66 2042.88 27.9493 0 0 0 18.166 65.4107 5
23/03/2012 18:00 19.964 19.2833 14.2667 208.885 209.472 54.6267 55.56 11.4427 19.5807 0 613.973 0.939333 903.168 401.408 573.44 11.7927 0 0 0 17.98 65.8347 5
23/03/2012 18:15 19.89 19.1993 14 209.792 209.536 54.832 55.92 11.6867 13.3627 0 480.651 0.891333 0 0 0 -0.416 0 0 0 17.8167 66.2533 5
23/03/2012 18:30 19.8253 19.144 14 209.504 209.6 54.92 56.296 11.6053 13.3627 0 87.0187 0.688 0 0 0 -3.64267 0 0 0 17.6247 65.9333 5
23/03/2012 18:45 19.734 19.08 14 209.109 210.123 54.984 56.4773 11.5073 13.444 0 6.97933 0.575333 0 0 0 -3.512 0 0 0 17.3913 65.5493 5
23/03/2012 19:00 19.656 18.9687 14 209.739 210.507 55.0453 56.2587 11.6867 13.184 0 1.09 0.562667 0 0 0 -3.64267 0 0 0 17.2113 65.9093 5
23/03/2012 19:15 19.5793 18.926 14 210.283 210.592 55.1947 56.3707 11.7847 12.744 0 0.782 0.300667 0 0 0 -3.64267 0 0 0 17.018 66.704 5
23/03/2012 19:30 19.5 18.854 14 210.357 211.2 55.3173 56.416 11.524 13.8173 0 0.694 0.0386667 0 0 0 -3.512 0 0 0 16.8673 67.36 5
23/03/2012 19:45 19.4047 18.76 14 210.4 210.475 55.4827 56.4187 11.6053 13.2653 0 0.65 0.391333 0 0 0 -3.64267 0 0 0 16.7107 68.2693 5
23/03/2012 20:00 19.3147 18.7267 13.2667 210.101 211.648 55.568 56.4507 11.524 13.688 0 0.65 0.262 0 0 0 -3.708 0 0 0 16.5567 68.7227 5
23/03/2012 20:15 19.248 18.648 13 210.72 212.181 55.6693 56.6 11.524 14.208 0 0.65 0.374667 0 0 0 -3.708 0 0 0 16.3973 68.9413 5
23/03/2012 20:30 19.148 18.57 13 210.656 212.341 55.7893 56.6613 11.7033 14.5 0 0.65 0.308667 0 0 0 -3.708 0 0 0 16.242 69.264 5
23/03/2012 20:45 19.06 18.4767 13 210.997 212.096 55.8213 56.656 11.6867 13.3467 0 0.65 0.0573333 0 0 0 -3.25067 0 0 0 16.108 69.4853 5
23/03/2012 21:00 18.9693 18.3827 13 211.435 213.056 55.832 56.704 11.6053 13.5907 0 0.694 0.181333 0 0 0 -3.57733 0 0 0 16 69.7573 5
23/03/2012 21:15 18.8967 18.348 13 211.371 212.939 55.8 56.808 11.622 13.3467 0 0.65 0.298 0 0 0 -3.64267 0 0 0 15.8847 70.3253 5
23/03/2012 21:30 18.8167 18.2567 13 210.944 211.989 55.44 56.6667 11.622 13.3467 0 0.65 0.412667 0 0 0 -3.512 0 0 0 15.7813 70.632 5
23/03/2012 21:45 18.7327 18.1887 13 211.061 212.416 55.0693 56.648 11.6053 13.2653 0 0.65 0.264 0 0 0 -3.44667 0 0 0 15.6747 70.592 5
23/03/2012 22:00 18.6413 18.11 13 211.509 213.931 54.9947 56.6587 11.6053 13.0213 0 0.65 0.344667 0 0 0 -3.44667 0 0 0 15.5433 70.5147 5
23/03/2012 22:15 18.566 18.0047 13 211.84 214.08 54.32 56.5493 11.4427 13.5093 0 0.65 0.451333 0 0 0 -3.38133 0 0 0 15.4007 70.288 5
23/03/2012 22:30 18.4787 17.9233 13 211.328 214.005 54.704 56.7413 11.866 13.184 0 0.65 0.207333 0 0 0 -3.25067 0 0 0 15.2513 69.1333 5
23/03/2012 22:45 18.3727 17.8273 12.2667 211.488 214.389 54.168 56.6053 11.6867 13.8827 0 0.65 0.388 0 0 0 -3.25067 0 0 0 15.07 68.864 5
23/03/2012 23:00 18.2853 17.7433 12 212.757 215.211 53.8267 56.5227 11.426 13.428 0 0.65 0.576667 0 0 0 -3.316 0 0 0 14.9207 69.2747 5
23/03/2012 23:15 18.1933 17.6387 12 212.277 215.083 53.5173 56.5467 11.7033 13.2653 0 0.65 0.272 0 0 0 -3.36867 0 0 0 14.7887 69.1253 5
23/03/2012 23:30 18.1013 17.57 11.4667 212.608 216 53.5787 56.616 11.6053 13.1673 0 0.65 0 0 0 0 -3.44667 0 0 0 14.6607 68.592 5
23/03/2012 23:45 17.99 17.488 11 213.323 216.32 53.7227 56.6907 11.5073 12.858 0 0.65 0.0493333 0 0 0 -3.38133 0 0 0 14.4713 68.296 5
24/03/2012 00:00 17.894 17.42 10.4667 213.931 216.704 53.4507 56.6053 11.524 14.792 0 0.65 0 0 0 0 -3.18533 0 0 0 14.3293 68.7893 5.06667
24/03/2012 00:15 17.8093 17.3153 10 213.44 216.107 53.0187 56.416 11.622 13.5093 0 0.65 0 0 0 0 -3.38133 0 0 0 14.2067 69.5627 6
24/03/2012 00:30 17.7213 17.2467 10 214.571 216.277 53.0133 56.384 11.768 13.2653 0 0.65 0.0646667 0 0 0 -3.316 0 0 0 14.108 69.664 6
24/03/2012 00:45 17.636 17.1547 10 214.795 217.92 52.9333 56.3653 11.6053 12.8087 0 0.65 0 0 0 0 -3.316 0 0 0 13.9953 69.824 6
24/03/2012 01:00 17.5547 17.064 10 214.101 217.813 52.872 56.424 11.6053 13.3467 0 0.65 0 0 0 0 -3.238 0 0 0 13.8813 69.9307 6
24/03/2012 01:15 17.474 16.9433 10 214.368 217.365 52.632 56.44 11.8013 13.5907 0 0.65 0 0 0 0 -3.25067 0 0 0 13.7087 70.0693 6
24/03/2012 01:30 17.38 16.88 10 214.923 218.709 52.4133 56.4587 11.6053 13.672 0 0.65 0 0 0 0 -3.38133 0 0 0 13.5353 69.8533 6
24/03/2012 01:45 17.2993 16.7827 9.33333 215.488 219.861 52.4293 56.464 11.6867 13.428 0 0.65 0 0 0 0 -3.25067 0 0 0 13.3427 69.9973 6
24/03/2012 02:00 17.182 16.6893 9 215.541 219.051 52.576 56.5147 11.6053 13.5093 0 0.65 0.0773333 0 0 0 -3.25067 0 0 0 13.2053 70.0827 6
24/03/2012 02:15 17.0873 16.59 9 216.459 217.067 52.152 56.336 11.524 13.5093 0 0.65 0.106 0 0 0 -3.25067 0 0 0 13.07 69.896 6
24/03/2012 02:30 16.98 16.5193 8.6 216 216.48 51.5333 56.1093 11.7847 13.428 0 0.65 0.434 0 0 0 -3.25067 0 0 0 12.952 69.44 6
24/03/2012 02:45 16.8893 16.4067 8 214.827 214.752 51.5147 56.0453 11.7847 12.4347 0 0.65 0.423333 0 0 0 -3.316 0 0 0 12.836 69.2293 6
24/03/2012 03:00 16.8133 16.2967 8.33333 214.784 213.248 50.9173 55.9413 11.6053 14.8573 0 0.65 0.950667 0 0 0 -3.12 0 0 0 12.712 69.4027 6
24/03/2012 03:15 16.704 16.1927 9 213.376 213.856 51.5573 56.0267 11.524 12.712 0 0.65 0.346667 0 0 0 -3.38133 0 0 0 12.584 69.1707 6
24/03/2012 03:30 16.5987 16.0833 8.86667 211.968 213.653 51.688 56.152 11.6053 12.012 0 0.65 0.388667 0 0 0 -3.25067 0 0 0 12.4647 68.7733 6
24/03/2012 03:45 16.5 15.9947 8 211.552 212.917 51.4427 56.0533 11.866 13.428 0 0.65 0 0 0 0 -3.18533 0 0 0 12.34 68.7867 6
24/03/2012 04:00 16.3947 15.9007 8 211.893 212.427 51.4773 56.0427 11.7033 13.8347 0 0.65 0 0 0 0 -3.12 0 0 0 12.1733 68.992 6
24/03/2012 04:15 16.292 15.78 8 211.403 212.885 51.2053 55.9733 11.5887 13.428 0 0.65 0.0773333 0 0 0 -3.25067 0 0 0 12.0573 69.2667 6
24/03/2012 04:30 16.1953 15.724 8 211.04 212.917 50.9387 55.8773 11.7847 13.3467 0 0.65 0.268667 0 0 0 -3.12 0 0 0 11.97 69.6133 6
24/03/2012 04:45 16.1013 15.616 8 211.467 212.576 50.8347 55.8427 11.524 13.8667 0 0.65 0.256 0 0 0 -3.18533 0 0 0 11.8767 69.6853 6
24/03/2012 05:00 16.0067 15.5187 8 210.827 211.904 50.8507 55.8107 11.524 13.1507 0 0.65 0.242667 0 0 0 -3.18533 0 0 0 11.76 69.5467 6
24/03/2012 05:15 15.8973 15.41 8 210.101 210.997 50.7333 55.7493 11.7033 13.672 0 0.65 0.668 0 0 0 -3.12 0 0 0 11.6507 68.592 6
24/03/2012 05:30 15.7893 15.2733 7.6 210.347 210.752 50.8667 55.7653 11.5073 13.5093 0 1.838 0.188 0 0 0 -3.12 0 0 0 11.524 68.1893 6
24/03/2012 05:45 15.698 15.196 7 210.091 210.464 50.784 55.7093 11.6053 14.192 0 45.9287 0.657333 0 0 0 -3.18533 0 0 0 11.4447 68.5173 6
24/03/2012 06:00 15.5993 15.09 7 208.96 209.835 50.7227 55.6827 11.622 14.516 0 418.277 0.278 0 71.68 0 -2.45667 0 0 0 11.3547 68.5893 6
24/03/2012 06:15 15.5013 14.9807 7 209.067 210.827 50.992 55.68 11.6053 19.448 0 611.84 0.0493333 222.208 2566.14 688.128 6.324 0 0 0 11.27 68.3653 6
24/03/2012 06:30 15.4193 14.9067 7 209.472 210.187 51.016 55.6693 20.1407 23.568 0 612.309 0 3290.11 16454 4523.01 31.1633 0 0 0 11.19 68.2853 6
24/03/2012 06:45 15.3373 14.8393 7 208.309 209.696 50.9627 55.576 20.9213 23.144 0 613.717 0 6537.22 35722.6 10570.4 70.8187 0 0 0 11.1233 68.44 6
24/03/2012 07:00 15.292 14.7933 7 208.245 210.283 50.9173 55.4853 21.264 23.5667 0 615.509 0.119333 8709.12 47461.7 17072.8 113.205 0 0 0 11.1167 68.5013 6
24/03/2012 07:15 15.244 14.7467 7 208.416 209.824 51.0107 55.3787 21.1647 23.44 0 616.512 0 10126.7 54744.4 24314.5 158.779 0 0 0 11.1833 68.2987 6
24/03/2012 07:30 15.232 14.7367 7 207.552 209.6 51.0107 55.2453 20.742 24.0227 0 617.664 0 11358.2 61008.6 31957 206.155 0 0 0 11.3327 68.0907 6
24/03/2012 07:45 15.2127 14.6927 7 207.925 209.472 51.168 55.088 21.02 34.64 0 618.603 0 12462.8 65426.8 39344.8 253.184 0 0 0 11.5187 67.0907 6
24/03/2012 08:00 15.2413 14.73 7 208.224 209.696 51.2987 54.9093 21.1467 46.976 0 619.712 0.106 14606.3 73113.6 49490.6 319.008 0 0 0 11.764 65.824 6
24/03/2012 08:15 15.2893 14.76 7.8 208.405 209.856 51.4693 54.632 27.4147 52.728 0 620.011 0.0933333 14613.2 70265.5 53171.5 346.56 0 0 0 12.1273 65.0747 6
24/03/2012 08:30 15.3527 14.8427 9 208.992 210.272 51.4853 54.28 34.8173 76.8427 0 620.437 0.393333 16699.4 76720.8 64009.6 422.72 0 0 0 12.5267 64.9493 6
24/03/2012 08:45 15.4493 14.992 10 208.352 209.824 51.2533 53.888 41.3373 103.547 0 621.547 0.181333 18210.8 79762.8 71863 488.277 0 0 0 12.9487 64.904 6
24/03/2012 09:00 15.6053 15.136 11.0667 209.408 209.792 51.2373 53.5627 44.7627 111.435 0 622.229 0.166 17422.3 80855 76008.1 521.024 0 0 0 13.4147 64.8053 6
24/03/2012 09:15 15.7587 15.3187 12 208.8 209.728 50.816 53.288 46.3267 111.173 0 621.845 0.427333 15099.9 72379.1 72755.9 507.307 0 0 0 13.8907 64.4987 6
24/03/2012 09:30 15.9647 15.552 12.3333 209.397 209.824 50.6373 53.04 51.4747 122.651 0 622.485 0.503333 15766.2 78080.7 85844 594.965 0 0 0 14.312 64.0773 6
24/03/2012 09:45 16.2033 15.7987 13 209.451 210.315 50.2507 52.744 51.9147 140.341 0 622.827 0.891333 15236.4 74151.3 90445.1 636.203 0 0 0 14.7493 63.6613 6
24/03/2012 10:00 16.4353 16.0407 13.6667 209.675 210.464 50.0053 52.552 61.92 128.864 0 622.571 1.26267 14562.6 64490.2 90480.6 645.717 0 0 0 15.17 63.144 6
24/03/2012 10:15 16.706 16.316 15 210.229 210.155 49.8453 52.456 81.4827 142.496 0 623.552 1.196 15273.3 61186 95491.4 727.211 0 0 0 15.568 62.6907 6
24/03/2012 10:30 16.9727 16.604 15 210.848 210.379 49.6693 52.3413 81.7413 140.864 0 623.979 0.696667 14841.9 48301.4 95518.7 732.459 0 0 0 16.002 62.1147 6
24/03/2012 10:45 17.2413 16.894 15 210.709 210.528 49.6373 52.2587 75.4187 135.888 0 623.509 0.845333 14713.5 35674.8 91988 733.12 0 0 0 16.3973 61.8907 6
24/03/2012 11:00 17.5047 17.196 15 211.211 210.997 49.608 52.2053 81.424 140.72 0 623.723 1.25 14812.5 28284.2 95491.4 800.768 0 0 0 16.828 61.464 6
24/03/2012 11:15 17.7833 17.4973 15.8667 211.136 210.571 49.5813 52.1893 81.6027 134.267 0 623.467 1.54467 12590.4 21899.9 93913.1 775.851 0 0 0 17.2213 60.936 6
24/03/2012 11:30 18.0467 17.7807 16 211.584 210.624 49.5813 52.168 76.9413 122.907 0 622.571 1.35667 11430.9 16777.9 88618.3 708.267 0 0 0 17.6093 60.2933 6
24/03/2012 11:45 18.3133 18.0593 16 212.352 210.763 49.6427 52.152 107.141 142.443 0 622.997 1.59467 13774.8 16391.5 95425.9 839.936 0 0 0 17.9693 59.408 6
24/03/2012 12:00 18.5573 18.3313 16 212.619 210.72 49.712 52.072 70.7413 95.1693 0 621.931 1.882 17242.8 11380.4 67106.1 619.68 0 0 0 18.2487 58.6533 6
24/03/2012 12:15 18.6807 18.4533 16 212.32 210.517 50.072 52.408 31.056 44.2693 0 618.603 2.066 17528.8 9511.25 34867.9 358.08 0 0 0 18.3767 57.5333 6
24/03/2012 12:30 18.8127 18.5307 16.3333 212.523 209.888 50.3493 52.728 27.33 45.9453 0 617.877 1.736 17091.9 12232.7 27962 353.856 0 0 0 18.3233 56.6507 6
24/03/2012 12:45 18.9693 18.714 17.7333 211.691 209.92 50.3467 52.5893 64.9547 99.4 0 619.413 1.42333 27430.9 18188.3 62940.5 692.779 0 0 0 18.3733 57.552 6
24/03/2012 13:00 19.1667 18.8793 17.6667 211.883 209.472 50.256 52.3707 58.08 102.619 0 619.84 1.80533 32398 18333.7 57883.3 671.253 0 0 0 18.658 55.704 6
24/03/2012 13:15 19.3287 19.026 17 211.989 208.907 50.4347 52.5227 61.328 102.779 0 619.883 2.33867 39884.1 18799.3 65071.8 684.288 0 0 0 18.8773 53.8 6
24/03/2012 13:30 19.5153 19.2033 17 211.371 208.917 50.2027 52.2027 65.0493 84.68 0 620.267 2.39067 50890.1 14813.5 67272.7 654.72 0 0 0 19.1333 53.5253 6
24/03/2012 13:45 19.5987 19.2467 17 211.211 208.928 49.8533 51.9387 20.644 26.4627 0 617.664 2.23533 18949.5 8422.4 19910 248.715 0 0 0 19.194 49.832 6
24/03/2012 14:00 19.6427 19.2533 17 209.696 209.184 48.7093 51.8907 20.8233 32.8493 0 617.195 1.77867 18648.4 11494.7 20267.7 273.909 0 0 0 18.934 49.8827 6
24/03/2012 14:15 19.7127 19.2967 17 209.184 208.896 48.2533 51.8747 20.6607 33.5493 0 617.28 1.346 19128.3 12763.8 20060.2 274.357 0 0 0 18.784 50.6453 6
24/03/2012 14:30 19.7647 19.356 17 208.917 208.352 48.3387 51.7387 21.002 35.4547 0 617.28 1.13267 19178.8 13566 19738.6 272.533 0 0 0 18.6533 50.5093 6
24/03/2012 14:45 19.81 19.3833 17 208.416 208.128 48.0293 51.432 23.6233 42.9733 0 617.536 0.884 27813.2 14397.4 24149.3 333.397 0 0 0 18.574 50.816 6
24/03/2012 15:00 19.8667 19.43 17 208.245 208.395 47.832 51.376 34.0027 52.1013 0 618.304 0.744 46003.5 16233.1 32247.8 443.061 0 0 0 18.5953 51.408 6
24/03/2012 15:15 19.9587 19.504 17 208.341 208.96 47.7733 51.4347 29.0547 47.9027 0 618.517 1.20733 41590.8 14984.5 26336.6 389.963 0 0 0 18.7773 51.9307 6
24/03/2012 15:30 19.9893 19.536 17 208.235 208.64 47.808 51.552 20.742 25.34 0 617.408 0.912667 17616.9 9231.7 13043.7 181.845 0 0 0 18.8633 52.096 6
24/03/2012 15:45 20.0233 19.484 17 207.808 208.48 47.5787 51.3413 20.9207 24.5613 0 616.64 0.882 20124.3 7182.34 13917.5 188.981 0 0 0 18.7627 51.88 6
24/03/2012 16:00 20.03 19.5193 16.8667 207.104 208.619 47.5147 51.1653 20.6427 23.44 0 616.64 0.484667 13660.8 7791.62 12003.3 176.651 0 0 0 18.6293 51.8587 6
